Time,Value
2.07288689E-01,2.0363292E-01
2.07290689E-01,1.9939115E-01
2.07292689E-01,1.9860076E-01
2.07294689E-01,-1.9656880E-01
2.07296689E-01,-1.7412167E-01
2.07298689E-01,1.8453179E-01
2.07300689E-01,-1.7543899E-01
2.07302689E-01,-1.8966604E-01
2.07304689E-01,-1.8437042E-01
2.07306689E-01,-5.872446E-02
2.07308689E-01,1.7517882E-01
2.07310689E-01,-1.8998220E-01
2.07312689E-01,-1.0575278E-01
2.07314689E-01,1.9341052E-01
2.07316689E-01,2.0089290E-01
2.07318689E-01,1.7902539E-01
2.07320689E-01,-1.8331656E-01
2.07322689E-01,-1.4324370E-01
2.07324689E-01,1.8031637E-01
2.07326689E-01,-1.7836344E-01
2.07328689E-01,-1.8102442E-01
2.07330689E-01,-1.8260521E-01
2.07332689E-01,2.0062943E-01
2.07334689E-01,1.7291303E-01
2.07336689E-01,-1.7248819E-01
2.07338689E-01,1.8890529E-01
2.07340689E-01,1.8629700E-01
2.07342689E-01,1.9865346E-01
2.07344689E-01,-1.8634640E-01
2.07346689E-01,-1.7441148E-01
2.07348689E-01,1.8579642E-01
2.07350689E-01,-2.0555292E-01
2.07352689E-01,-1.7752035E-01
2.07354689E-01,-1.7891671E-01
2.07356689E-01,-3.551329E-02
2.07358689E-01,1.9891692E-01
2.07360689E-01,-1.7999692E-01
2.07362689E-01,-1.2034868E-01
2.07364689E-01,1.7565305E-01
2.07366689E-01,1.8492698E-01
2.07368689E-01,1.5196765E-01
2.07370689E-01,-1.7712516E-01
2.07372689E-01,-1.0606893E-01
2.07374689E-01,1.6801260E-01
2.07376689E-01,-1.7441148E-01
2.07378689E-01,-1.7261993E-01
2.07380689E-01,-1.5301821E-01
2.07382689E-01,2.0969259E-01
2.07384689E-01,1.7436208E-01
2.07386689E-01,-2.0750255E-01
2.07388689E-01,1.9298898E-01
2.07390689E-01,1.9375303E-01
2.07392689E-01,1.9867980E-01
2.07394689E-01,-1.6584890E-01
2.07396689E-01,-1.9064086E-01
2.07398689E-01,1.8150195E-01
2.07400689E-01,-1.9069355E-01
2.07402689E-01,-1.9206356E-01
2.07404689E-01,-1.7341032E-01
2.07406689E-01,2.218531E-02
2.07408689E-01,1.9016992E-01
2.07410689E-01,-1.7725689E-01
2.07412689E-01,-9.647885E-02
2.07414689E-01,1.9454342E-01
2.07416689E-01,1.8613892E-01
2.07418689E-01,1.6332294E-01
2.07420689E-01,-1.7957537E-01
2.07422689E-01,-1.0019369E-01
2.07424689E-01,1.7536324E-01
2.07426689E-01,-1.6998529E-01
2.07428689E-01,-1.9071990E-01
2.07430689E-01,-1.6555909E-01
2.07432689E-01,2.0871778E-01
2.07434689E-01,1.8368870E-01
2.07436689E-01,-1.6258195E-01
2.07438689E-01,1.8687662E-01
2.07440689E-01,1.9172435E-01
2.07442689E-01,1.9894327E-01
2.07444689E-01,-1.8753198E-01
2.07446689E-01,-1.9999383E-01
2.07448689E-01,1.7278130E-01
2.07450689E-01,-1.8234174E-01
2.07452689E-01,-1.8937623E-01
2.07454689E-01,-1.6893143E-01
2.07456689E-01,8.452088E-02
2.07458689E-01,1.7209629E-01
2.07460689E-01,-2.0144288E-01
2.07462689E-01,-7.648193E-02
2.07464689E-01,1.9493861E-01
2.07466689E-01,2.0115636E-01
2.07468689E-01,1.4206140E-01
2.07470689E-01,-1.9195818E-01
2.07472689E-01,-8.875935E-02
2.07474689E-01,1.6753836E-01
2.07476689E-01,-1.9422397E-01
2.07478689E-01,-1.7312051E-01
2.07480689E-01,-1.6685006E-01
2.07482689E-01,1.9918038E-01
2.07484689E-01,1.6724855E-01
2.07486689E-01,-1.7053856E-01
2.07488689E-01,1.8453179E-01
2.07490689E-01,1.9949654E-01
2.07492689E-01,1.9920673E-01
2.07494689E-01,-1.6540101E-01
2.07496689E-01,-1.8294771E-01
2.07498689E-01,1.8187080E-01
2.07500689E-01,-1.9949325E-01
2.07502689E-01,-1.7288339E-01
2.07504689E-01,-1.8755833E-01
2.07506689E-01,1.1987774E-01
2.07508689E-01,1.7863020E-01
2.07510689E-01,-1.9396050E-01
2.07512689E-01,-6.133276E-02
2.07514689E-01,1.7573209E-01
2.07516689E-01,1.9180339E-01
2.07518689E-01,1.5249457E-01
2.07520689E-01,-1.9975671E-01
2.07522689E-01,-7.250363E-02
2.07524689E-01,1.6716951E-01
2.07526689E-01,-1.9108875E-01
2.07528689E-01,-1.7644015E-01
2.07530689E-01,-1.8305310E-01
2.07532689E-01,1.9659844E-01
2.07534689E-01,1.6155773E-01
2.07536689E-01,-1.8734756E-01
2.07538689E-01,2.1027221E-01
2.07540689E-01,2.0155156E-01
2.07542689E-01,2.0484486E-01
2.07544689E-01,-1.7838979E-01
2.07546689E-01,-1.9367069E-01
2.07548689E-01,1.9517573E-01
2.07550689E-01,-1.9069355E-01
2.07552689E-01,-1.8853315E-01
2.07554689E-01,-1.7306781E-01
2.07556689E-01,1.4419546E-01
2.07558689E-01,1.7517882E-01
2.07560689E-01,-1.8887565E-01
2.07562689E-01,-7.669271E-02
2.07564689E-01,1.8355697E-01
2.07566689E-01,1.9773133E-01
2.07568689E-01,1.3568557E-01
2.07570689E-01,-1.7746766E-01
2.07572689E-01,-8.554509E-02
2.07574689E-01,1.6703778E-01
2.07576689E-01,-1.7364743E-01
2.07578689E-01,-1.8982412E-01
2.07580689E-01,-1.6816738E-01
2.07582689E-01,1.8650777E-01
2.07584689E-01,1.7623267E-01
2.07586689E-01,-1.8112981E-01
2.07588689E-01,2.0218387E-01
2.07590689E-01,2.0178868E-01
2.07592689E-01,1.8869452E-01
2.07594689E-01,-1.6787757E-01
2.07596689E-01,-1.6756142E-01
2.07598689E-01,1.9143454E-01
2.07600689E-01,-1.8004961E-01
2.07602689E-01,-1.8168308E-01
2.07604689E-01,-1.7441148E-01
2.07606689E-01,1.6774914E-01
2.07608689E-01,1.6711682E-01
2.07610689E-01,-1.6893143E-01
2.07612689E-01,-8.891743E-02
2.07614689E-01,1.9380572E-01
2.07616689E-01,1.8023733E-01
2.07618689E-01,1.4896416E-01
2.07620689E-01,-1.8568774E-01
2.07622689E-01,-1.0000926E-01
2.07624689E-01,1.7509978E-01
2.07626689E-01,-1.9345992E-01
2.07628689E-01,-1.6521659E-01
2.07630689E-01,-1.8134058E-01
2.07632689E-01,1.9443803E-01
2.07634689E-01,1.6993589E-01
2.07636689E-01,-1.8060288E-01
2.07638689E-01,2.0152521E-01
2.07640689E-01,1.8266119E-01
2.07642689E-01,1.8252946E-01
2.07644689E-01,-1.8898104E-01
2.07646689E-01,-1.8687332E-01
2.07648689E-01,1.7939424E-01
2.07650689E-01,-1.9380243E-01
2.07652689E-01,-1.7504379E-01
2.07654689E-01,-1.7538630E-01
2.07656689E-01,1.7517882E-01
2.07658689E-01,1.7986848E-01
2.07660689E-01,-1.8579312E-01
2.07662689E-01,-1.1887328E-01
2.07664689E-01,2.0062943E-01
2.07666689E-01,1.9064415E-01
2.07668689E-01,1.4466969E-01
2.07670689E-01,-1.8170943E-01
2.07672689E-01,-1.1484228E-01
2.07674689E-01,1.9335783E-01
2.07676689E-01,-1.8792718E-01
2.07678689E-01,-1.7954903E-01
2.07680689E-01,-1.6063232E-01
2.07682689E-01,1.9536016E-01
2.07684689E-01,1.7354534E-01
2.07686689E-01,-1.9245876E-01
2.07688689E-01,1.9454342E-01
2.07690689E-01,1.9238301E-01
2.07692689E-01,1.9367399E-01
2.07694689E-01,-1.7351570E-01
2.07696689E-01,-1.6613871E-01
2.07698689E-01,1.7581113E-01
2.07700689E-01,-1.7143434E-01
2.07702689E-01,-2.0283924E-01
2.07704689E-01,-1.7396359E-01
2.07706689E-01,1.6774914E-01
2.07708689E-01,2.0315869E-01
2.07710689E-01,-1.5407206E-01
2.07712689E-01,-1.2316774E-01
2.07714689E-01,1.8750893E-01
2.07716689E-01,1.9467515E-01
2.07718689E-01,1.5217842E-01
2.07720689E-01,-1.9180010E-01
2.07722689E-01,-9.763809E-02
2.07724689E-01,1.7201725E-01
2.07726689E-01,-1.7206665E-01
2.07728689E-01,-1.9098336E-01
2.07730689E-01,-1.7227742E-01
2.07732689E-01,2.0381735E-01
2.07734689E-01,1.8329351E-01
2.07736689E-01,-1.6400465E-01
2.07738689E-01,1.7776077E-01
2.07740689E-01,1.9604516E-01
2.07742689E-01,1.8266119E-01
2.07744689E-01,-1.8816430E-01
2.07746689E-01,-1.6721891E-01
2.07748689E-01,1.9554458E-01
2.07750689E-01,-1.8552966E-01
2.07752689E-01,-1.7541264E-01
2.07754689E-01,-1.7514918E-01
2.07756689E-01,1.8437371E-01
2.07758689E-01,1.8621796E-01
2.07760689E-01,-1.6961644E-01
2.07762689E-01,-1.1331419E-01
2.07764689E-01,1.8930049E-01
2.07766689E-01,1.9475419E-01
2.07768689E-01,1.3958484E-01
2.07770689E-01,-1.6671833E-01
2.07772689E-01,-1.0314448E-01
2.07774689E-01,1.8382044E-01
2.07776689E-01,-1.8618832E-01
2.07778689E-01,-1.9490897E-01
2.07780689E-01,-1.6877335E-01
2.07782689E-01,1.9654574E-01
2.07784689E-01,1.7639075E-01
2.07786689E-01,-1.6895778E-01
2.07788689E-01,1.8497968E-01
2.07790689E-01,1.8197619E-01
2.07792689E-01,1.7444112E-01
2.07794689E-01,-1.9485628E-01
2.07796689E-01,-1.7596592E-01
2.07798689E-01,2.1406610E-01
2.07800689E-01,-1.7852152E-01
2.07802689E-01,-1.9422397E-01
2.07804689E-01,-1.6413639E-01
2.07806689E-01,1.9106569E-01
2.07808689E-01,1.9904865E-01
2.07810689E-01,-1.7064395E-01
2.07812689E-01,-8.454393E-02
2.07814689E-01,2.0178868E-01
2.07816689E-01,1.9182974E-01
2.07818689E-01,1.4440623E-01
2.07820689E-01,-1.8589851E-01
2.07822689E-01,-1.0269660E-01
2.07824689E-01,1.7067359E-01
2.07826689E-01,-1.8990316E-01
2.07828689E-01,-1.9414493E-01
2.07830689E-01,-1.7288339E-01
2.07832689E-01,1.8764066E-01
2.07834689E-01,1.5486575E-01
2.07836689E-01,-1.6160713E-01
2.07838689E-01,1.9011722E-01
2.07840689E-01,1.9301533E-01
2.07842689E-01,2.2086347E-01
2.07844689E-01,-1.8152501E-01
2.07846689E-01,-1.7251454E-01
2.07848689E-01,1.9530746E-01
2.07850689E-01,-1.8697871E-01
2.07852689E-01,-1.9559398E-01
2.07854689E-01,-1.7520187E-01
2.07856689E-01,2.0205214E-01
2.07858689E-01,2.0192041E-01
2.07860689E-01,-1.7525456E-01
2.07862689E-01,-8.949705E-02
2.07864689E-01,1.8384678E-01
2.07866689E-01,1.8874721E-01
2.07868689E-01,1.1713771E-01
2.07870689E-01,-1.9398685E-01
2.07872689E-01,-6.027890E-02
2.07874689E-01,1.5613038E-01
2.07876689E-01,-1.8205193E-01
2.07878689E-01,-1.8848045E-01
2.07880689E-01,-1.8360637E-01
2.07882689E-01,2.2120597E-01
2.07884689E-01,1.7375611E-01
2.07886689E-01,-1.5949942E-01
2.07888689E-01,1.8548026E-01
2.07890689E-01,1.8039540E-01
2.07892689E-01,1.8342524E-01
2.07894689E-01,-1.8608293E-01
2.07896689E-01,-1.7609765E-01
2.07898689E-01,1.8995915E-01
2.07900689E-01,-1.8039211E-01
2.07902689E-01,-1.9219530E-01
2.07904689E-01,-1.7209300E-01
2.07906689E-01,1.8932683E-01
2.07908689E-01,1.9965462E-01
2.07910689E-01,-1.5915692E-01
2.07912689E-01,-5.772330E-02
2.07914689E-01,1.9936481E-01
2.07916689E-01,1.8964299E-01
2.07918689E-01,1.1508269E-01
2.07920689E-01,-1.9253780E-01
2.07922689E-01,-5.890889E-02
2.07924689E-01,1.7465189E-01
2.07926689E-01,-1.8213097E-01
2.07928689E-01,-1.7235646E-01
2.07930689E-01,-1.7198761E-01
2.07932689E-01,1.9949654E-01
2.07934689E-01,1.6672163E-01
2.07936689E-01,-1.6695545E-01
2.07938689E-01,1.9491227E-01
2.07940689E-01,1.8827298E-01
2.07942689E-01,2.0152521E-01
2.07944689E-01,-1.8523985E-01
2.07946689E-01,-1.7217204E-01
2.07948689E-01,1.7834039E-01
2.07950689E-01,-1.8950796E-01
2.07952689E-01,-1.8033942E-01
2.07954689E-01,-1.7504379E-01
2.07956689E-01,1.7878827E-01
2.07958689E-01,1.7818231E-01
2.07960689E-01,-1.7272531E-01
2.07962689E-01,-6.894687E-02
2.07964689E-01,1.9470150E-01
2.07966689E-01,1.8822028E-01
2.07968689E-01,1.2090525E-01
2.07970689E-01,-1.7343666E-01
2.07972689E-01,-4.370702E-02
2.07974689E-01,1.7072628E-01
2.07976689E-01,-1.9293299E-01
2.07978689E-01,-1.7180319E-01
2.07980689E-01,-1.5588997E-01
2.07982689E-01,1.8508506E-01
2.07984689E-01,1.6250620E-01
2.07986689E-01,-1.7435879E-01
2.07988689E-01,2.0713699E-01
2.07990689E-01,2.0094559E-01
2.07992689E-01,1.8787778E-01
2.07994689E-01,-1.8995585E-01
2.07996689E-01,-1.7433244E-01
2.07998689E-01,1.8468987E-01
2.08000689E-01,-1.9472455E-01
2.08002689E-01,-1.9090432E-01
2.08004689E-01,-1.7807363E-01
2.08006689E-01,1.9409553E-01
2.08008689E-01,1.8466352E-01
2.08010689E-01,-1.8184116E-01
2.08012689E-01,-5.738080E-02
2.08014689E-01,1.9583439E-01
2.08016689E-01,1.8537487E-01
2.08018689E-01,1.2746550E-01
2.08020689E-01,-1.7391090E-01
2.08022689E-01,-5.788138E-02
2.08024689E-01,1.6603662E-01
2.08026689E-01,-1.7570245E-01
2.08028689E-01,-1.9572571E-01
2.08030689E-01,-1.6803565E-01
2.08032689E-01,1.8216061E-01
2.08034689E-01,1.5107187E-01
2.08036689E-01,-1.6540101E-01
2.08038689E-01,1.9143454E-01
2.08040689E-01,1.9812653E-01
2.08042689E-01,2.1230089E-01
2.08044689E-01,-1.7106549E-01
2.08046689E-01,-1.7446417E-01
2.08048689E-01,1.8490064E-01
2.08050689E-01,-1.6716622E-01
2.08052689E-01,-1.7109183E-01
2.08054689E-01,-1.8740025E-01
2.08056689E-01,2.0645199E-01
2.08058689E-01,2.0252638E-01
2.08060689E-01,-1.8563504E-01
2.08062689E-01,-7.160785E-02
2.08064689E-01,2.0165694E-01
2.08066689E-01,1.8645508E-01
2.08068689E-01,1.3212881E-01
2.08070689E-01,-1.8031307E-01
2.08072689E-01,-4.868649E-02
2.08074689E-01,1.7754999E-01
2.08076689E-01,-1.9053547E-01
2.08078689E-01,-1.9293299E-01
2.08080689E-01,-1.5699651E-01
2.08082689E-01,1.9831095E-01
2.08084689E-01,1.7786615E-01
2.08086689E-01,-1.6861527E-01
2.08088689E-01,1.9277821E-01
2.08090689E-01,1.9238301E-01
2.08092689E-01,1.9715171E-01
2.08094689E-01,-1.9617360E-01
2.08096689E-01,-1.6927393E-01
2.08098689E-01,1.9670382E-01
2.08100689E-01,-2.0070518E-01
2.08102689E-01,-1.7931191E-01
2.08104689E-01,-1.7454321E-01
2.08106689E-01,1.9615055E-01
2.08108689E-01,1.8540122E-01
2.08110689E-01,-1.8339560E-01
2.08112689E-01,-5.234864E-02
2.08114689E-01,1.8998549E-01
2.08116689E-01,1.9612420E-01
2.08118689E-01,1.2435663E-01
2.08120689E-01,-1.6811469E-01
2.08122689E-01,-6.014717E-02
2.08124689E-01,1.6785452E-01
2.08126689E-01,-1.8165674E-01
2.08128689E-01,-1.9140490E-01
2.08130689E-01,-1.7662458E-01
2.08132689E-01,1.7478362E-01
2.08134689E-01,1.8287197E-01
2.08136689E-01,-1.6534832E-01
2.08138689E-01,1.7963136E-01
2.08140689E-01,2.0711065E-01
2.08142689E-01,1.8474256E-01
2.08144689E-01,-1.9069355E-01
2.08146689E-01,-1.7417436E-01
2.08148689E-01,1.9649305E-01
2.08150689E-01,-1.8732121E-01
2.08152689E-01,-1.7348936E-01
2.08154689E-01,-1.9029836E-01
2.08156689E-01,2.0076117E-01
2.08158689E-01,2.1069376E-01
2.08160689E-01,-1.6529563E-01
2.08162689E-01,-1.931026E-02
2.08164689E-01,1.9051242E-01
2.08166689E-01,1.9622959E-01
2.08168689E-01,1.0478125E-01
2.08170689E-01,-1.8068192E-01
2.08172689E-01,-1.65818E-03
2.08174689E-01,1.6224274E-01
2.08176689E-01,-1.7849517E-01
2.08178689E-01,-1.9519878E-01
2.08180689E-01,-1.5196435E-01
2.08182689E-01,1.8627065E-01
2.08184689E-01,1.7739192E-01
2.08186689E-01,-1.7045952E-01
2.08188689E-01,1.7918347E-01
2.08190689E-01,1.9077588E-01
2.08192689E-01,1.8695566E-01
2.08194689E-01,-1.9274857E-01
2.08196689E-01,-1.6811469E-01
2.08198689E-01,2.0157791E-01
2.08200689E-01,-2.0030998E-01
2.08202689E-01,-1.8537158E-01
2.08204689E-01,-1.6927393E-01
2.08206689E-01,2.0055040E-01
2.08208689E-01,2.0460774E-01
2.08210689E-01,-1.7417436E-01
2.08212689E-01,3.238136E-02
2.08214689E-01,1.9201416E-01
2.08216689E-01,1.8935318E-01
2.08218689E-01,7.774985E-02
2.08220689E-01,-1.7153972E-01
2.08222689E-01,4.291992E-02
2.08224689E-01,1.4949108E-01
2.08226689E-01,-1.9356531E-01
2.08228689E-01,-1.7591322E-01
2.08230689E-01,-1.8305310E-01
2.08232689E-01,1.8600719E-01
2.08234689E-01,1.5499748E-01
2.08236689E-01,-1.7106549E-01
2.08238689E-01,1.9607151E-01
2.08240689E-01,1.9862711E-01
2.08242689E-01,2.1143146E-01
2.08244689E-01,-1.8653082E-01
2.08246689E-01,-1.6808835E-01
2.08248689E-01,1.9620324E-01
2.08250689E-01,-1.9143125E-01
2.08252689E-01,-1.8740025E-01
2.08254689E-01,-1.6242387E-01
2.08256689E-01,1.9970731E-01
2.08258689E-01,1.8972203E-01
2.08260689E-01,-1.8010230E-01
2.08262689E-01,8.320356E-02
2.08264689E-01,1.9206686E-01
2.08266689E-01,1.8661315E-01
2.08268689E-01,8.852553E-02
2.08270689E-01,-1.7733593E-01
2.08272689E-01,5.870141E-02
2.08274689E-01,1.4999167E-01
2.08276689E-01,-1.9546225E-01
2.08278689E-01,-2.0038902E-01
2.08280689E-01,-1.7225108E-01
2.08282689E-01,1.8453179E-01
2.08284689E-01,1.4696183E-01
2.08286689E-01,-1.7333128E-01
2.08288689E-01,1.8666585E-01
2.08290689E-01,1.7267591E-01
2.08292689E-01,1.9912769E-01
2.08294689E-01,-1.7936460E-01
2.08296689E-01,-1.7675631E-01
2.08298689E-01,1.8895798E-01
2.08300689E-01,-1.8576678E-01
2.08302689E-01,-1.7211934E-01
2.08304689E-01,-1.7077568E-01
2.08306689E-01,2.0110367E-01
2.08308689E-01,1.9035434E-01
2.08310689E-01,-1.7348936E-01
2.08312689E-01,7.788159E-02
2.08314689E-01,1.8982741E-01
2.08316689E-01,1.9509669E-01
2.08318689E-01,5.416983E-02
2.08320689E-01,-1.7032779E-01
2.08322689E-01,1.1632097E-01
2.08324689E-01,1.3215516E-01
2.08326689E-01,-1.9240607E-01
2.08328689E-01,-1.9219530E-01
2.08330689E-01,-1.6331965E-01
2.08332689E-01,1.9999712E-01
2.08334689E-01,1.4609240E-01
2.08336689E-01,-1.5949942E-01
2.08338689E-01,1.8656046E-01
2.08340689E-01,2.0350119E-01
2.08342689E-01,1.8711373E-01
2.08344689E-01,-1.8953431E-01
2.08346689E-01,-1.6877335E-01
2.08348689E-01,2.0007616E-01
2.08350689E-01,-1.9477724E-01
2.08352689E-01,-1.9398685E-01
2.08354689E-01,-1.7359474E-01
2.08356689E-01,1.9986539E-01
2.08358689E-01,1.8592815E-01
2.08360689E-01,-1.6627044E-01
2.08362689E-01,1.4941205E-01
2.08364689E-01,1.9117108E-01
2.08366689E-01,1.9119743E-01
2.08368689E-01,1.0738955E-01
2.08370689E-01,-1.7815267E-01
2.08372689E-01,1.4964916E-01
2.08374689E-01,1.4127101E-01
2.08376689E-01,-1.8695236E-01
2.08378689E-01,-1.9345992E-01
2.08380689E-01,-1.6339869E-01
2.08382689E-01,1.8155465E-01
2.08384689E-01,1.4171890E-01
2.08386689E-01,-1.8313214E-01
2.08388689E-01,1.8595449E-01
2.08390689E-01,1.8542757E-01
2.08392689E-01,1.7989482E-01
2.08394689E-01,-1.8184116E-01
2.08396689E-01,-1.6758776E-01
2.08398689E-01,1.7934155E-01
2.08400689E-01,-1.8434407E-01
2.08402689E-01,-1.8958700E-01
2.08404689E-01,-1.8094539E-01
2.08406689E-01,1.7230706E-01
2.08408689E-01,1.8121214E-01
2.08410689E-01,-1.6724526E-01
2.08412689E-01,1.4677741E-01
2.08414689E-01,1.8721912E-01
2.08416689E-01,2.0102463E-01
2.08418689E-01,1.0731051E-01
2.08420689E-01,-1.9074624E-01
2.08422689E-01,1.6859222E-01
2.08424689E-01,1.3402575E-01
2.08426689E-01,-1.9356531E-01
2.08428689E-01,-1.7275166E-01
2.08430689E-01,-1.6642852E-01
2.08432689E-01,1.7623267E-01
2.08434689E-01,1.3876810E-01
2.08436689E-01,-1.7744132E-01
2.08438689E-01,1.9456976E-01
2.08440689E-01,2.0747950E-01
2.08442689E-01,1.8592815E-01
2.08444689E-01,-1.9577841E-01
2.08446689E-01,-1.7233011E-01
2.08448689E-01,1.7897270E-01
2.08450689E-01,-1.7646650E-01
2.08452689E-01,-1.8753198E-01
2.08454689E-01,-1.8033942E-01
2.08456689E-01,2.1340744E-01
2.08458689E-01,1.9723075E-01
2.08460689E-01,-1.6108020E-01
2.08462689E-01,1.6047753E-01
2.08464689E-01,1.9414822E-01
2.08466689E-01,1.9723075E-01
2.08468689E-01,1.1497731E-01
2.08470689E-01,-1.9485628E-01
2.08472689E-01,1.6795991E-01
2.08474689E-01,1.4822646E-01
2.08476689E-01,-1.9591014E-01
2.08478689E-01,-1.7907479E-01
2.08480689E-01,-1.6513755E-01
2.08482689E-01,1.9936481E-01
2.08484689E-01,1.4182428E-01
2.08486689E-01,-1.5599535E-01
2.08488689E-01,1.8972203E-01
2.08490689E-01,1.8408390E-01
2.08492689E-01,1.8516410E-01
2.08494689E-01,1.9546554E-01
2.08496689E-01,1.8798317E-01
2.08498689E-01,1.019770E-02
2.08500689E-01,7.14152E-03
2.08502689E-01,9.11750E-03
2.08504689E-01,5.16554E-03
2.08506689E-01,7.22056E-03
2.08508689E-01,4.11168E-03
2.08510689E-01,-3.18627E-03
2.08512689E-01,4.19072E-03
2.08514689E-01,1.34531E-03
2.08516689E-01,2.95244E-03
2.08518689E-01,-9.19324E-03
2.08520689E-01,4.58592E-03
2.08522689E-01,5.00746E-03
2.08524689E-01,1.92493E-03
2.08526689E-01,-8.37651E-03
2.08528689E-01,-6.53226E-03
2.08530689E-01,5.48170E-03
2.08532689E-01,2.3876E-04
2.08534689E-01,3.05783E-03
2.08536689E-01,-3.00184E-03
2.08538689E-01,4.32246E-03
2.08540689E-01,3.76918E-03
2.08542689E-01,1.95128E-03
2.08544689E-01,-1.44741E-03
2.08546689E-01,1.146233E-02
2.08548689E-01,-2.26414E-03
2.08550689E-01,7.82653E-03
2.08552689E-01,7.24690E-03
2.08554689E-01,-8.50824E-03
2.08556689E-01,6.11401E-03
2.08558689E-01,-2.31684E-03
2.08560689E-01,-2.44857E-03
2.08562689E-01,8.80134E-03
2.08564689E-01,-1.875699E-02
2.08566689E-01,-3.66050E-03
2.08568689E-01,-1.520022E-02
2.08570689E-01,-9.56209E-03
2.08572689E-01,2.87340E-03
2.08574689E-01,8.48519E-03
2.08576689E-01,-8.37651E-03
2.08578689E-01,-1.18394E-03
2.08580689E-01,2.89975E-03
2.08582689E-01,-9.90460E-03
2.08584689E-01,1.051386E-02
2.08586689E-01,-5.21494E-03
2.08588689E-01,-7.71785E-03
2.08590689E-01,-5.24129E-03
2.08592689E-01,3.58476E-03
2.08594689E-01,-1.05221E-03
2.08596689E-01,3.18956E-03
2.08598689E-01,-7.24361E-03
2.08600689E-01,-4.89878E-03
2.08602689E-01,-3.15992E-03
2.08604689E-01,-4.52993E-03
2.08606689E-01,-4.10839E-03
2.08608689E-01,-1.217039E-02
2.08610689E-01,2.799E-05
2.08612689E-01,5.82420E-03
2.08614689E-01,-7.29630E-03
2.08616689E-01,1.304311E-02
2.08618689E-01,2.37282E-03
2.08620689E-01,-7.71785E-03
2.08622689E-01,1.92493E-03
2.08624689E-01,1.81955E-03
2.08626689E-01,-1.707082E-02
2.08628689E-01,-7.66515E-03
2.08630689E-01,-2.197125E-02
2.08632689E-01,3.53206E-03
2.08634689E-01,-1.037883E-02
2.08636689E-01,-3.95031E-03
2.08638689E-01,-2.086470E-02
2.08640689E-01,-9.35132E-03
2.08642689E-01,-8.53458E-03
2.08644689E-01,-9.77287E-03
2.08646689E-01,1.37166E-03
2.08648689E-01,-9.00882E-03
2.08650689E-01,-4.92513E-03
2.08652689E-01,1.212099E-02
2.08654689E-01,2.92610E-03
2.08656689E-01,-1.754505E-02
2.08658689E-01,-1.78991E-03
2.08660689E-01,-1.05221E-03
2.08662689E-01,1.270061E-02
2.08664689E-01,-9.98364E-03
2.08666689E-01,3.90091E-03
2.08668689E-01,1.18723E-03
2.08670689E-01,-2.87011E-03
2.08672689E-01,-1.172250E-02
2.08674689E-01,-7.16457E-03
2.08676689E-01,6.98344E-03
2.08678689E-01,-1.340867E-02
2.08680689E-01,3.63745E-03
2.08682689E-01,-5.24129E-03
2.08684689E-01,-5.61014E-03
2.08686689E-01,1.34531E-03
2.08688689E-01,1.18723E-03
2.08690689E-01,1.349100E-02
2.08692689E-01,7.08883E-03
2.08694689E-01,-1.472599E-02
2.08696689E-01,-1.143269E-02
2.08698689E-01,-1.907314E-02
2.08700689E-01,8.37980E-03
2.08702689E-01,6.08766E-03
2.08704689E-01,-1.338232E-02
2.08706689E-01,-6.00533E-03
2.08708689E-01,3.47937E-03
2.08710689E-01,1.45070E-03
2.08712689E-01,1.847047E-02
2.08714689E-01,-2.729322E-02
2.08716689E-01,-7.48073E-03
2.08718689E-01,-3.37069E-03
2.08720689E-01,5.69247E-03
2.08722689E-01,-3.55512E-03
2.08724689E-01,-1.135365E-02
2.08726689E-01,3.90091E-03
2.08728689E-01,4.55957E-03
2.08730689E-01,-1.224943E-02
2.08732689E-01,2.66263E-03
2.08734689E-01,2.71533E-03
2.08736689E-01,-3.6720E-04
2.08738689E-01,-1.230212E-02
2.08740689E-01,-9.7317E-04
2.08742689E-01,-3.47608E-03
2.08744689E-01,-9.19324E-03
2.08746689E-01,1.098809E-02
2.08748689E-01,9.93424E-03
2.08750689E-01,-2.141797E-02
2.08752689E-01,7.58941E-03
2.08754689E-01,9.06481E-03
2.08756689E-01,-4.00301E-03
2.08758689E-01,-3.84493E-03
2.08760689E-01,5.63977E-03
2.08762689E-01,-2.02703E-03
2.08764689E-01,-1.438348E-02
2.08766689E-01,-1.011537E-02
2.08768689E-01,-5.63648E-03
2.08770689E-01,-4.26647E-03
2.08772689E-01,4.32246E-03
2.08774689E-01,-5.87360E-03
2.08776689E-01,1.76686E-03
2.08778689E-01,5.79785E-03
2.08780689E-01,4.4954E-04
2.08782689E-01,-2.81742E-03
2.08784689E-01,3.03148E-03
2.08786689E-01,-3.37069E-03
2.08788689E-01,-5.95264E-03
2.08790689E-01,-7.40169E-03
2.08792689E-01,-7.0971E-04
2.08794689E-01,-2.26414E-03
2.08796689E-01,-7.42804E-03
2.08798689E-01,-9.93094E-03
2.08800689E-01,-2.89646E-03
2.08802689E-01,-9.11421E-03
2.08804689E-01,-5.55744E-03
2.08806689E-01,-1.090576E-02
2.08808689E-01,-4.68801E-03
2.08810689E-01,-9.9952E-04
2.08812689E-01,-3.60781E-03
2.08814689E-01,-7.45438E-03
2.08816689E-01,4.16438E-03
2.08818689E-01,-9.61479E-03
